18 01 0001 00013300 Hashrabari-I
18 01 0001 00013400 Sapkata-2
18 01 0001 00013500 Hawriapet-I
18 01 0001 00013600 Hawriapet-II
18 01 0001 00013700 Bajugaon-II
18 01 0001 00013800 Maktaigaon-II
18 01 0001 00013900 Khoksaguri-II
18 01 0001 00014000 Jaraguri Block
18 01 0001 00014100 Jaraguri P.G.R. No.1
18 01 0001 00014200 Jaraguri No.1
18 01 0001 00014300 Bajugaon No.1
18 01 0001 00014400 Goladangi-I
18 01 0001 00014500 Goladangi-II
18 01 0001 00014600 Burichattam-I
18 01 0001 00014700 Polashguri-II
18 01 0001 00014800 Polashguri-I
18 01 0001 00014900 Panowari
18 01 0001 00015000 Saljhuri-III
18 01 0001 00015100 Kandanapara-II
18 01 0001 00015200 Joyma-II
18 01 0001 00015300 Garokatra -I
18 01 0001 00015400 Gardenpur
18 01 0001 00015500 Simlaguri II
18 01 0001 00015600 Gambaribil
18 01 0001 00015700 Sinsilibri
18 01 0001 00015800 Mukuldang I
18 01 0001 00015900 Surjakhata
18 01 0001 00016000 Dakhin Makuldang
18 01 0001 00016100 Pachim Makuldang
18 01 0001 00016200 Uttar Soulmari
18 01 0001 00016300 Dhakhin Kaimari
18 01 0001 00016400 Mukuldang II
18 01 0001 00016500 Narenguri
18 01 0001 00016600 Kaimari
18 01 0001 00016700 Rajadabri
18 01 0001 00016800 Alinagar I
18 01 0001 00016900 Garokotra II
18 01 0001 00017000 Odalaguri II
18 01 0001 00017100 Bhodiaguri
18 01 0001 00017200 Ballimari
18 01 0001 00017300 Malaguri
18 01 0001 00017400 Ballamguri
18 01 0001 00017500 Bhomrabil II
18 01 0001 00017600 Burichattam II
18 01 0001 00017700 Bhomrabil I
18 01 0001 00017800 Dewaguri I
18 01 0001 00017900 Gokulkata I
18 01 0001 00018000 Jaraguri No 2
18 01 0001 00018100 Jaraguri P.G.R. II
18 01 0001 00018200 Gokulkata Block
18 01 0001 00018300 Gokulkata -II
18 01 0001 00018400 Dewaguri -II
18 01 0001 00018500 Dewaguri-III
18 01 0001 00018600 Simultapu -I
18 01 0001 00018700 Simultapu P.G.R.
18 01 0001 00018800 Simultapu Block
18 01 0001 00018900 Simultapu No.II
18 01 0001 00019000 Simultapu-III
18 01 0001 00019100 Silbhaji
18 01 0001 00019200 Bhodiaguri -II
18 01 0001 00019300 Hudumkhata-II
18 01 0001 00019400 Odlaguri-I
18 01 0001 00019500 Jajlaigaon
18 01 0001 00019600 Alinagar-II
18 01 0001 00019700 Kopragaon
18 01 0001 00019800 Soulmari
18 01 0001 00019900 Mukuldang
18 01 0001 00020000 Sakadani-I
18 01 0001 00020100 Elengmari
18 01 0001 00020200 Sekadani-II
18 01 0001 00020300 Kurshakati-I
18 01 0001 00020400 Kurshakati-II
18 01 0001 00020500 Binnakhata-I
18 01 0001 00020600 Borobinnyakhata-II
18 01 0001 00020700 Choto Binnyakhata
18 01 0001 00020800 Anthaibari
18 01 0001 00020900 Joymaguri
18 01 0001 00021000 Hudumkhata-I
18 01 0001 00021100 Dalgaon
18 01 0001 00021200 Sagunhara
18 01 0001 00021300 Dobhai
18 01 0001 00021400 Kuklingpara
18 01 0001 00021500 Sejari
18 01 0001 00021600 Dhaulabil
18 01 0001 00021700 Bhowraguri-Satbil-I
18 01 0001 00021800 Garjan-I
18 01 0001 00021900 Bhowraguri-Satbil-II
18 01 0001 00022000 Garjan-II
18 01 0001 00022100 Bamunkura
18 01 0001 00022200 Guwabari
18 01 0001 00022300 Nayagaon
18 01 0001 00022400 Bhairiguri
18 01 0001 00022500 Restekpur
18 01 0001 00022600 Matiajuri
18 01 0001 00022700 Harafuta
18 01 0001 00022800 Rangapara
18 01 0001 00022900 Rangagaon
18 01 0001 00023000 Tarinipur
18 01 0001 00023100 Srirampur-I
18 01 0001 00023200 Srirampur-II
18 01 0001 00023300 Damra
18 01 0001 00023400 Khayarghutu-I
18 01 0001 00023500 Khayarghutu-II
18 01 0001 00023600 Shyamaguri
18 01 0001 00023700 Chandrapur
18 01 0001 00023800 Simaldohi
18 01 0001 00023900 Jacobpur
18 01 0001 00024000 Majadabri-II
18 01 0001 00024100 Majadabri-I
18 01 0001 00024200 Majadabri-III
18 01 0001 00024300 Garumarachar-I
18 01 0001 00024400 Adelghutu
18 01 0001 00024500 Failaguri-I
18 01 0001 00024600 Salbari
18 01 0001 00024700 Lotamari
18 01 0001 00024800 Quientenpur
18 01 0001 00024900 Ransupur
18 01 0001 00025000 Kembelpur-II
18 01 0001 00025100 Kembelpur-I
18 01 0001 00025200 Filaguri-II
18 01 0001 00025300 Naisapur-Mechpara
18 01 0001 00025400 Garumarachar-II
18 01 0001 00025500 Naisapur
18 01 0001 00025600 Mallikapur-I
18 01 0001 00025700 Mallikapur-II
18 01 0001 00025800 Mornoi T.E.
18 01 0001 00025900 Borobadha
18 01 0001 00026000 Fauzpur
18 01 0001 00026100 Karlingpur
18 01 0001 00026200 Kerapur
18 01 0001 00026300 Anandapur
18 01 0001 00026400 Polashguri
18 01 0001 00026500 Kukiladanga
18 01 0001 00026600 Jongbandha
18 01 0001 00026700 Kamandanga Kuti
18 01 0001 00026800 Kamandanga
18 01 0001 00026900 Kacharigaon
18 01 0001 00027000 Polashkandi
18 01 0001 00027100 Grahampur
18 01 0001 00027200 Thakurpur
18 01 0001 00027300 Mechpara
18 01 0001 00027400 Dingdinga
18 01 0001 00027500 Haripur
18 01 0001 00027600 Musalmanpara
18 01 0001 00027700 Pokalagi
18 01 0001 00027800 Sonaludabri
18 01 0001 00027900 Garopara
18 01 0001 00028000 Bagdokra
18 01 0001 00028100 Bainyaguri-II
18 01 0001 00028200 Bainyaguri-I
18 01 0001 00028300 Belguri
18 01 0001 00028400 Ghritingerkuti
18 01 0001 00028500 Ramnathpara
18 01 0001 00028600 Talowagaon
18 01 0001 00028700 Oxiguri
18 01 0001 00028800 Barkhasua
18 01 0001 00028900 Barjan
18 01 0001 00029000 Bherbheri
18 01 0001 00029100 Sarpamari
18 01 0001 00029200 Natabari
18 01 0001 00029300 Tamashabagan
18 01 0001 00029400 Kalachanpara
18 01 0001 00029500 Sagunchara
18 01 0001 00029600 Belpara
18 01 0001 00029700 Bholarkhas
18 01 0001 00029800 Pakriguri
18 01 0001 00029900 Kaimmati
18 01 0001 00030000 Chotoguma
18 01 0001 00030100 Dhuturamari
18 01 0001 00030200 Serfunguri-II
18 01 0001 00030300 Serfunguri-I
18 01 0001 00030400 Pakriguri
18 01 0001 00030500 Kadamguri-II
18 01 0001 00030600 Dhauliguri
18 01 0001 00030700 Bhowlaguri
18 01 0001 00030800 Blockkuti
18 01 0001 00030900 Madatipar
18 01 0001 00031000 Oxiguri
18 01 0001 00031100 Padmabil
18 01 0001 00031200 Habrubil
18 01 0001 00031300 Napalpara
18 01 0001 00031400 Kadamguri-I
18 01 0001 00031500 Gossaigaon-I
18 01 0001 00031600 Gossaigaon-II
18 01 0001 00031700 Babubil
18 01 0001 00031800 Padmapukhuri
18 01 0001 00031900 Bashbari
18 01 0001 00032000 Thuribari
18 01 0001 00032100 Madati
18 01 0001 00032200 Barkhambil
18 01 0001 00032300 Sukanbaonai
18 01 0001 00032400 Silpur
18 01 0001 00032500 Kamarpara
18 01 0001 00032600 Alokjhar F.V.
18 01 0001 00032700 Hakma F.V.
18 01 0001 00032800 Hechpech F.V.
18 01 0001 00032900 Nilaijhora F.V.
18 01 0001 00033000 Machangdoba F.V.
18 01 0001 00033100 Borabadha F.V.
18 01 0001 00033200 Manderkhuti
18 01 0001 00033300 Nutungaon F.V.
18 01 0001 00033400 Singimari F.V.
18 01 0001 00033500 Borobil F.V.
18 01 0001 00033600 Satyapur F.V.
18 01 0001 00033700 Mohendrapur F.V.
18 01 0001 00033800 Mohanbihar F.V.
18 01 0001 00033900 Ghungujhora F.V.
18 01 0002 00000000 Bhowraguri
18 01 0002 00034000 Kamalsing
18 01 0002 00034100 Purba Kamalsing
18 01 0002 00034200 Patakata
18 01 0002 00034300 Musalmanpara
18 01 0002 00034400 Aibhandar-I
18 01 0002 00034500 Dangaimari
18 01 0002 00034600 Pachim Dangaimari
18 01 0002 00034700 Dakhin Patakata
18 01 0002 00034800 Aibhandar-II
18 01 0002 00034900 Dakhin Musalmanpara-II
18 01 0002 00035000 Dakhin Musalmanpara-I
18 01 0002 00035100 Mowamari
18 01 0002 00035200 Kursamari
18 01 0002 00035300 Tokeamari-I
18 01 0002 00035400 Tokeamari-II
18 01 0002 00035500 Nutunpara
18 01 0002 00035600 Bhowraguri-Baruapara-I
18 01 0002 00035700 Bhowraguri-Baruapara-II
18 01 0002 00035800 Patialpara
18 01 0002 00035900 Boalimari
18 01 0002 00036000 Patialpara-Mohendrapur
18 01 0002 00036100 Bhowraguri Mandarpara
18 01 0002 00036200 Ghonapara
18 01 0002 00036300 Hangsabil
18 01 0002 00036400 Chakma
18 01 0002 00036500 Banglabari
18 01 0002 00036600 Tajpur
18 01 0002 00036700 Mokrambil
18 01 0002 00036800 Patialpara-Ahmedpur
18 01 0002 00036900 Rupsi-I
18 01 0002 00037000 Ushatari
18 01 0002 00037100 Aminkata
18 01 0002 00037200 Khalisanimari
18 01 0002 00037300 Choutara
18 01 0002 00037400 Kachukata
18 01 0002 00037500 Bhabanichara
18 01 0002 00037600 Boalkamari
18 01 0002 00037700 Tulsibil
18 01 0002 00037800 Rupsi-II
18 01 0002 00037900 Tengnerbhita
18 01 0002 00038000 Panijani-I
18 01 0002 00038100 Bhumka
18 01 0002 00038200 Kachugaon
18 01 0002 00038300 Samaijhora
18 01 0002 00038400 Singimari-II
18 01 0002 00038500 Singimari-I
18 01 0002 00038600 Bhogijhora
18 01 0002 00038700 Fulkumari-I
18 01 0002 00038800 Fulkumari-II
18 01 0002 00038900 Gendabil-II
18 01 0002 00039000 Gendabil-I
18 01 0002 00039100 Panbari-I
18 01 0002 00039200 Panijani-II
18 01 0002 00039300 Gossaigaon (Harbhanga)
18 01 0002 00039400 Kumguri
18 01 0002 00039500 Joypur
18 01 0002 00039600 Jogirbhita
18 01 0002 00039700 Kusumbil-II
18 01 0002 00039800 Kusumbil-I
18 01 0002 00039900 Rimijhimighopa
18 01 0002 00040000 Rimijhimighat-I
18 01 0002 00040100 Rimijhimighat-II
18 01 0002 00040200 Basirchar
18 01 0002 00040300 Silbari
18 01 0002 00040400 Khuriabari
18 01 0002 00040500 Halghora
18 01 0002 00040600 Jamunatari
18 01 0002 00040700 Harbhanga
18 01 0002 00040800 Panbari-III
18 01 0002 00040900 Dudumari-II
18 01 0002 00041000 Panbari-II
18 01 0002 00041100 Daimaguri-I
18 01 0002 00041200 Daimaguri-II
18 01 0002 00041300 Khangkhraibari-II
18 01 0002 00041400 Khangkhraibari-I
18 01 0002 00041500 Sukanjhora-Saljhar
18 01 0002 00041600 Dudumari-I
18 01 0002 00041700 Balapara-Saljhar
18 01 0002 00041800 Balapara-II
18 01 0002 00041900 Balapara-I
18 01 0002 00042000 Asharikandi
18 01 0002 00042100 Kartimari-II
18 01 0002 00042200 Kunjadoba
18 01 0002 00042300 Patimari
18 01 0002 00042400 Hashdoha
18 01 0002 00042500 Gulihara
18 01 0002 00042600 Badlagaon
18 01 0002 00042700 Palashkandi
18 01 0002 00042800 Faluguri
18 01 0002 00042900 Asharikandi (Kartimari)
18 01 0002 00043000 Kartimari-I
18 01 0002 00043100 Thakthakpara
18 01 0002 00043200 Bamunigaon
18 01 0003 00000000 Dotoma
18 01 0003 00043300 Deborgaon F V
18 01 0003 00043400 Athiabari F V Pt II
18 01 0003 00043500 Athiabari F V Pt I
18 01 0003 00043600 Ouguri
18 01 0003 00043700 Genduguri
18 01 0003 00043800 Jharbari
18 01 0003 00043900 Bhowraguri
18 01 0003 00044000 Bangaljhora
18 01 0003 00044100 Sapkata F.V.
18 01 0003 00044200 Athiabari (Including Relief Camp)
18 01 0003 00044300 Uttar Ramfalbil
18 01 0003 00044400 Lakhanabari (Including Relief Camp)
18 01 0003 00044500 Ramfalbil
18 01 0003 00044600 Ravapara Pt I
18 01 0003 00044700 Hazarkia Pt I
18 01 0003 00044800 Pakriguri
18 01 0003 00044900 Sialmari Pt IV
18 01 0003 00045000 Hazarkia Pt II
18 01 0003 00045100 Ravapara Pt II
18 01 0003 00045200 Sialmari Pt II
18 01 0003 00045300 Sialmari Pt III
18 01 0003 00045400 Sialmari Pt I
18 01 0003 00045500 Narabari (Including Relief Camp)
18 01 0003 00045600 Nepalpara
18 01 0003 00045700 Debargaon
18 01 0003 00045800 Serfanguri(Including Relief Camp)
18 01 0003 00045900 Kolobari
18 01 0003 00046000 Charaidaka
18 01 0003 00046100 Pachim Kolobari
18 01 0003 00046200 Anthaibari
18 01 0003 00046300 Kumguri
18 01 0003 00046400 Khunthaibari
18 01 0003 00046500 Kalaigaon
18 01 0003 00046600 Pachim Batabari
18 01 0003 00046700 Charagaon
18 01 0003 00046800 Hasrawbari
18 01 0003 00046900 Kolobari F V
18 01 0003 00047000 Bilashpur
18 01 0003 00047100 Fategaon
18 01 0003 00047200 Naigaon
18 01 0003 00047300 Batabari
18 01 0003 00047400 Aflagaon
18 01 0003 00047500 Jarsimlaguri
18 01 0003 00047600 Tengaigaon
18 01 0003 00047700 Gongarjaflong
18 01 0003 00047800 Fulkumari
18 01 0003 00047900 Gomobil
18 01 0003 00048000 Athiabari
18 01 0003 00048100 Kalyankhuti
18 01 0003 00048200 Oxiguri
18 01 0003 00048300 Gosainichina
18 01 0003 00048400 Burimukh
18 01 0003 00048500 Sikarbil
18 01 0003 00048600 Surjyakhata
18 01 0003 00048700 Shyamthaibari
18 01 0003 00048800 Katribari
18 01 0003 00048900 Shyamthaibari
18 01 0003 00049000 Hokmabil
18 01 0003 00049100 Intibil
18 01 0003 00049200 Belguri
18 01 0003 00049300 Padmabil
18 01 0003 00049400 Banugaon
18 01 0003 00049500 Puthimari
18 01 0003 00049600 Bhalukmari
18 01 0003 00049700 Simlaguri
18 01 0003 00049800 Lowdanga
18 01 0003 00049900 Kauradumuni
18 01 0003 00050000 Goabari
18 01 0003 00050100 Habrubari
18 01 0003 00050200 Majulipara
18 01 0003 00050300 Gothaibari
18 01 0003 00050400 Bauti
18 01 0003 00050500 Lawdanga
18 01 0003 00050600 Baghmar
18 01 0003 00050700 Bhutiapara
18 01 0003 00050800 Dumuriguri
18 01 0003 00050900 Alengmari
18 01 0003 00051000 Umanagar
18 01 0003 00051100 Gomobil
18 01 0003 00051200 Borshijhora Pt II
18 01 0003 00051300 Borshijhora Pt I
18 01 0003 00051400 Dotma Pt II
18 01 0003 00051500 Dotma Pt I
18 01 0003 00051600 Munchirghop
18 01 0003 00051700 Pachim Dangarkuti
18 01 0003 00051800 Dangarkuti
18 01 0003 00051900 Chilaguri
18 01 0003 00052000 Bongshigaon
18 01 0003 00052100 Anthaibil
18 01 0003 00052200 Nalbari
18 01 0003 00052300 Gopalgaon
18 01 0003 00052400 Taktara
18 01 0003 00052500 Sikargaon
18 01 0003 00052600 Uttarkhagarabari
18 01 0003 00052700 Banghshidharma
18 01 0003 00052800 Banargaon
18 01 0003 00052900 Dhauliguri
18 01 0003 00053000 Khagrabari
18 01 0003 00053100 Chandrapara
18 01 0003 00053200 Hekaipara
18 01 0003 00053300 Bijulibari
18 01 0003 00053400 Kumguri
18 01 0003 00053500 Ghoshkata
18 01 0003 00053600 Kharidamodati
18 01 0003 00053700 Kamarpara
18 01 0003 00053800 Beltari
18 01 0003 00053900 Ghoramar
18 01 0003 00054000 Batabari
18 01 0003 00054100 Molandubi
18 01 0003 00054200 Dakhin Dangarkhuti
18 01 0003 00054300 Thuribari
18 01 0003 00054400 Baragari
18 01 0003 00054500 Tetliguri
18 01 0003 00054600 Nawarbhita
18 01 0003 00054700 Mawriagaon
18 01 0003 00054800 Charagaon
18 01 0003 00054900 Sikargaon
18 01 0003 00055000 Angthihara
18 01 0003 00055100 Dhepdhepi
18 01 0003 00055200 Lamapara
18 01 0003 00055300 Nayachara
18 01 0003 00055400 Sankarpara
18 01 0003 00055500 Amtoli
18 01 0003 00055600 Simlaguri
18 01 0003 00055700 Tekarkhata
18 01 0003 00055800 Brajakhal
18 01 0003 00055900 Moinaguri
18 01 0003 00056000 Khukshi
18 01 0003 00056100 Chalani
