09 01 0001 00010700 Nanoli
09 01 0001 00010800 Husain Malakpur
09 01 0001 00010900 Rasoolpur Urf Rasooli
09 01 0001 00011000 Dohlra
09 01 0001 00011100 Tatohal
09 01 0001 00011200 Majhari
09 01 0001 00011300 Alamgirpur Guzaar
09 01 0001 00011400 Amadapur
09 01 0001 00011500 Sadholi Bhoor
09 01 0001 00011600 Lalpur
09 01 0001 00011700 Alampur
09 01 0001 00011800 Bhojpur
09 01 0001 00011900 Hatholi
09 01 0001 00012000 Sadholi Kadim
09 01 0001 00012100 Ghaghroli
09 01 0001 00012200 Abdullapur-Mazra Behat
09 01 0001 00012300 Hira Heri
09 01 0001 00012400 Murtazapur Mazra Behat
09 01 0001 00012500 Shahabuddinpur
09 01 0001 00012600 Behat Dehat
09 01 0001 00012700 Mahmoodpur Mazra Behat
09 01 0001 00012800 Kadarpur
09 01 0001 00012900 Yoosufpur Kheri Talabpur
09 01 0001 00013000 Ratanpur Kalyanpur
09 01 0001 00013100 Pathanpura Must
09 01 0001 00013200 Pathanpura Aht.
09 01 0001 00013300 Ishaqpur Chenchi
09 01 0001 00013400 Sultanpur Mali
09 01 0001 00013500 Marva
09 01 0001 00013600 Nadrana
09 01 0001 00013700 Mal Mazra
09 01 0001 00013800 Saleempur Garha
09 01 0001 00013900 Lodipur
09 01 0001 00014000 Qawadpur
09 01 0001 00014100 Rasoolpur
09 01 0001 00014200 Alipur Damanki
09 01 0001 00014300 Meerpur Thasaka Jadid
09 01 0001 00014400 Meerpur Thasaka Kadim
09 01 0001 00014500 Khizarpur Chack Mutafapur
09 01 0001 00014600 Shekhpura
09 01 0001 00014700 Noonyari Aht.
09 01 0001 00014800 Pratappur
09 01 0001 00014900 Jondha Bans
09 01 0001 00015000 Nunari Must.
09 01 0001 00015100 Bahrampur
09 01 0001 00015200 Bahar Mandpur
09 01 0001 00015300 Ratnoli
09 01 0001 00015400 Kansepur
09 01 0001 00015500 Tirfoan
09 01 0001 00015600 Pakhor
09 01 0001 00015700 Todarpur
09 01 0001 00015800 Dabkora
09 01 0001 00015900 Rogla Hatholi
09 01 0001 00016000 Ber Kheri
09 01 0001 00016100 Karhera
09 01 0001 00016200 Jandheri
09 01 0001 00016300 Haripur
09 01 0001 00016400 Chataki
09 01 0001 00016500 Roohalki
09 01 0001 00016600 Roohalka
09 01 0001 00016700 Malapur
09 01 0001 00016800 Sunehti
09 01 0001 00016900 Saidpura
09 01 0001 00017000 Nagla Mafi
09 01 0001 00017100 Miragpur Alis Panziwala
09 01 0001 00017200 Fatehpur Nauabad
09 01 0001 00017300 Alipur Alis Bhagwala
09 01 0001 00017400 Jasmaure
09 01 0001 00017500 Bakarpur
09 01 0001 00017600 Jaitpur Khurd
09 01 0001 00017700 Jaitpur Kalan
09 01 0001 00017800 Kothdi Urf Dhaula Kuwan
09 01 0001 00017900 Mustafapur Must
09 01 0001 00018000 Mustafapur Aht
09 01 0001 00018100 Madanpura
09 01 0001 00018200 Kothdi Bahlolpur
09 01 0001 00018300 Kalu Wala Pahadipur
09 01 0001 00018400 Naurangpur
09 01 0001 00018500 Kaluwala Jahanpur
09 01 0001 00018600 Mohand
09 01 0001 00018700 Fatehpur Pelo
09 01 0001 00018800 Pelo Khurd
09 01 0001 00018900 Khushalipur
09 01 0001 00019000 Badshahpur
09 01 0001 00019100 Thappel Ismailpur
09 01 0001 00019200 Ganeshpur
09 01 0001 00019300 Mirzapur Grant Aht.
09 01 0001 00019400 Mirzapur Grant Must.
09 01 0001 00019500 Mohammadpur Grant Must.
09 01 0001 00019600 Mohammadpur Grant Aht.
09 01 0001 00019700 Takipur Aht.
09 01 0001 00019800 Takipur Mustafabad
09 01 0001 00019900 Aurangabad
09 01 0001 00020000 Sherpur Khanzadpur
09 01 0001 00020100 Rasoolpur Kalan
09 01 0001 00020200 Meerpur
09 01 0001 00020300 Raheempur
09 01 0001 00020400 Abdullapur
09 01 0001 00020500 Jayantipur Must.
09 01 0001 00020600 Ahmadpur
09 01 0001 00020700 Janipur
09 01 0001 00020800 Talhapur
09 01 0001 00020900 Samaspur
09 01 0001 00021000 Chawapur
09 01 0001 00021100 Hamirpur
09 01 0001 00021200 Sheikhpur Mazidpur Must.
09 01 0001 00021300 Sheikhpur Majidpur Aht.
09 01 0001 00021400 Fakharpur Must.
09 01 0001 00021500 Fakharpur Aht.
09 01 0001 00021600 Nizamabad
09 01 0001 00021700 Muzaffarpur
09 01 0001 00021800 Jayantipur Aht.
09 01 0001 00021900 Parasrampur
09 01 0001 00022000 Kabirpur
09 01 0001 00022100 Khurrampur
09 01 0001 00022200 Alampur Khurd
09 01 0001 00022300 Jamalpur Must.
09 01 0001 00022400 Jamalpur Aht.
09 01 0001 00022500 Naymatpur Must
09 01 0001 00022600 Rampur
09 01 0001 00022700 Dadwa
09 01 0001 00022800 Nayamatpur Aht.
09 01 0001 00022900 Fatehpur Kalan
09 01 0001 00023000 Chohadpur Kalan
09 01 0001 00023100 Patharwa
09 01 0001 00023200 Pazrana
09 01 0001 00023300 Raipur Kalan
09 01 0001 00023400 Salooni
09 01 0001 00023500 Bhakroad
09 01 0001 00023600 Kutubpur Bhukri
09 01 0001 00023700 Chandi
09 01 0001 00023800 Dayalpur
09 01 0001 00023900 Nagla Jhanda
09 01 0001 00024000 Bubka
09 01 0001 00024100 Akal Siya
09 01 0001 00024200 Tauli
09 01 0001 00024300 Malakpur
09 01 0001 00024400 Rawashali
09 01 0001 00024500 Randaul
09 01 0001 00024600 D.M.Randaul
09 01 0001 00024700 Tajpura
09 01 0001 00024800 Mohd.Ameepur Alis Dawadpura
09 01 0001 00024900 Bhojewala
09 01 0001 00025000 Mira Mazra
09 01 0001 00025100 Pansar
09 01 0001 00025200 Bizopuri
09 01 0001 00025300 Bizopura
09 01 0001 00025400 Kheri Junardar
09 01 0001 00025500 Tivra Junardar
09 01 0001 00025600 Babail Buzurg
09 01 0001 00025700 Nagla Babailkhord
09 01 0001 00025800 Khidka Junardar
09 01 0001 00025900 Alhyarpur
09 01 0001 00026000 Chimba Bans
09 01 0001 00026100 Pathoori
09 01 0001 00026200 Mandaura
09 01 0001 00026300 Manjhipur
09 01 0001 00026400 Sansarpur
09 01 0001 00026500 Alampur Kalan
09 01 0001 00026600 Meghan Mazra
09 01 0001 00026700 Path Lokar
09 01 0001 00026800 Sunheti Must.
09 01 0001 00026900 Sunheti Aht.
09 01 0001 00027000 Khidkawa Bhatkawa
09 01 0001 00027100 Anwarpur Barauli
09 01 0001 00027200 Mustafapur Must.
09 01 0001 00027300 Mustafapur Aht.
09 01 0001 00027400 Bhoolni
09 01 0001 00027500 Mohd.Pur Kandhela
09 01 0001 00027600 Sahabpura
09 01 0001 00027700 Sheikhpur Kandhela
09 01 0001 00027800 Jhijholi Mahmoodpur
09 01 0001 00027900 Balupur Kadeem
09 01 0001 00028000 Kroondi
09 01 0001 00028100 Mirzapur Puzneki
09 01 0001 00028200 Bhogpur Gokulpur
09 01 0001 00028300 Farkhpur Nawada
09 01 0001 00028400 Budhakheda Kadeem
09 01 0001 00028500 Musail
09 01 0001 00028600 Muradnagar Alis Jiwala Must.
09 01 0001 00028700 Gadar Heri
09 01 0001 00028800 Sarda Heri
09 01 0001 00028900 Chaubara
09 01 0001 00029000 Nausar Hedi Must.
09 01 0001 00029100 Nausar Hedi Aht.
09 01 0001 00029200 Halwana Aht.
09 01 0001 00029300 Halwana Must.
09 01 0001 00029400 Chauda Hedi Must.
09 01 0001 00029500 Hajipur
09 01 0001 00029600 Chauda Hedi Aht.
09 01 0001 00029700 Meerdadpur
09 01 0001 00029800 Shahzadpur Urf Dhalwala
09 01 0001 00029900 Malayan
09 01 0001 00030000 Muzaffarabad
09 01 0001 00030100 Khuznawar Aht.
09 01 0001 00030200 Khuznawar Must.
09 01 0001 00030300 Muradnagar Alis Ziwala Aht.
09 01 0001 00030400 Faridpur Alis Manduwala
09 01 0001 00030500 Nasrullapur Aht.
09 01 0001 00030600 Nasrullapur Aht.
09 01 0001 00030700 Nasrullapur Must.
09 01 0001 00030800 Sadullapur Must.
09 01 0001 00030900 Nasrullapur Must.
09 01 0001 00031000 Sadullapur Aht.
09 01 0001 00031100 Kamalpur Must.
09 01 0001 00031200 Kamalpur Aht.
09 01 0001 00031300 Alipur Sambhalki(Aht).
09 01 0001 00031400 Alipur Sanbhaliki Aht.
09 01 0001 00031500 Ibrahimpur Aht.
09 01 0001 00031600 Ibrahimpur Must.
09 01 0001 00031700 Gangoli
09 01 0001 00031800 Bhatpura
09 01 0001 00031900 Fatehpur Bhado
09 01 0001 00032000 Gudhemb
09 01 0001 00032100 Mohd. Hussainpur Urf Nawada
09 01 0001 00032200 Bachehri
09 01 0001 00032300 Bhais Rauo
09 01 0002 00000000 Saharanpur
09 01 0002 00032400 Mala Hedi
09 01 0002 00032500 Matki Jharoli
09 01 0002 00032600 Ghunna
09 01 0002 00032700 Redi Mohiuddinpur
09 01 0002 00032800 Bondki
09 01 0002 00032900 Chak Bondki
09 01 0002 00033000 Mohseenpur
09 01 0002 00033100 Kalluwala
09 01 0002 00033200 Ghana Khandi
09 01 0002 00033300 Heera Hedi
09 01 0002 00033400 Maheshwari Khurd
09 01 0002 00033500 Salampur Bhukdi
09 01 0002 00033600 Meharwani
09 01 0002 00033700 Kolki Ranghad
09 01 0002 00033800 Nagrajpur
09 01 0002 00033900 Mullapur Kadeem
09 01 0002 00034000 Soomli
09 01 0002 00034100 Devla
09 01 0002 00034200 Mirzapur Mazra Piki
09 01 0002 00034300 Chak Devli
09 01 0002 00034400 Topra
09 01 0002 00034500 Topri
09 01 0002 00034600 Azampura
09 01 0002 00034700 Gadanpura
09 01 0002 00034800 Sarakdi Khumar
09 01 0002 00034900 Sultanpur
09 01 0002 00035000 Najibpura
09 01 0002 00035100 Alampura
09 01 0002 00035200 Damkadi
09 01 0002 00035300 Kadarpur Mafi
09 01 0002 00035400 Datauli Rangad
09 01 0002 00035500 Chak Katauti
09 01 0002 00035600 Sakalapuri
09 01 0002 00035700 Shahpur Kadeem
09 01 0002 00035800 Chak Abdulla Sultan
09 01 0002 00035900 Chak Gullhin
09 01 0002 00036000 Krishanapura
09 01 0002 00036100 Abdullapur
09 01 0002 00036200 Chandu Mazra
09 01 0002 00036300 Hosi Mazra
09 01 0002 00036400 Dabki Guzar
09 01 0002 00036500 Bhaupur
09 01 0002 00036600 Nalheda Bakkal
09 01 0002 00036700 Mukhlispur
09 01 0002 00036800 Ismailpur
09 01 0002 00036900 Chak Adampur
09 01 0002 00037000 Hoz Kheri
09 01 0002 00037100 Mansapur
09 01 0002 00037200 Halalpur
09 01 0002 00037300 Daraali
09 01 0002 00037400 Telipura
09 01 0002 00037500 Wajidpur Piki
09 01 0002 00037600 Chak Wajidpur
09 01 0002 00037700 Piki
09 01 0002 00037800 Rao Mazra
09 01 0002 00037900 Asanwali
09 01 0002 00038000 Chandrauli
09 01 0002 00038100 Chatka
09 01 0002 00038200 Wajidpur Mazra Sarakdi Sheikh
09 01 0002 00038300 Sarakadi Sheikh
09 01 0002 00038400 Dhamola
09 01 0002 00038500 Gokalpur
09 01 0002 00038600 Madh
09 01 0002 00038700 Dara Kottala
09 01 0002 00038800 Chak Sarai Bharti Chand
09 01 0002 00038900 Badalpur
09 01 0002 00039000 Kabirpur Aht
09 01 0002 00039100 Landhora Junardar
09 01 0002 00039200 Manakpur
09 01 0002 00039300 Ladwa
09 01 0002 00039400 Lakhnauti Khurd
09 01 0002 00039500 Mandala
09 01 0002 00039600 Bishanpur
09 01 0002 00039700 Lakhnauti Kalan
09 01 0002 00039800 Punwarka
09 01 0002 00039900 Sandal Hedi
09 01 0002 00040000 Ataullahpur
09 01 0002 00040100 Mohmmodpur Urf Sadamazara
09 01 0002 00040200 Mugal Mazra
09 01 0002 00040300 Chalheda
09 01 0002 00040400 Tiparpur
09 01 0002 00040500 Sambhalka Gunardar
09 01 0002 00040600 Sambhalki Khurd
09 01 0002 00040700 Salampur Gadda
09 01 0002 00040800 Jamalpur
09 01 0002 00040900 Khurd
09 01 0002 00041000 Chaksaid Raja
09 01 0002 00041100 Chak Harati
09 01 0002 00041200 Dara Milkana
09 01 0002 00041300 Dara Rajpura
09 01 0002 00041400 Mahipura
09 01 0002 00041500 Sadak Dudhli
09 01 0002 00041600 Padli Khushalpur
09 01 0002 00041700 Mohd.Pur Gada
09 01 0002 00041800 Kumhar Heda
09 01 0002 00041900 Saragthal Hameed
09 01 0002 00042000 Nawada
09 01 0002 00042100 Kutubpur Kusani
09 01 0002 00042200 Tiwaya Must.
09 01 0002 00042300 Bharampur
09 01 0002 00042400 Sambalki Shek
09 01 0002 00042500 Chhazpura
09 01 0002 00042600 Mohiddinpur
09 01 0002 00042700 Tiwaya Aht.
09 01 0002 00042800 Gagalhedi Must.
09 01 0002 00042900 Gagalhedi Aht.
09 01 0002 00043000 Ugrahu Must.
09 01 0002 00043100 Ugranu Aht.
09 01 0002 00043200 Noorpur Aht.
09 01 0002 00043300 Noorpur Must
09 01 0002 00043400 Fatehpur Khurd
09 01 0002 00043500 Deenarpur Aht.
09 01 0002 00043600 Deenarpur Must.
09 01 0002 00043700 Makka Bans
09 01 0002 00043800 Ghadkauli
09 01 0002 00043900 Pali Must
09 01 0002 00044000 Pali Aht.
09 01 0002 00044100 Khatauli
09 01 0002 00044200 Harora Must.
09 01 0002 00044300 Harora Aht.
09 01 0002 00044400 Mahmoodpur Tiwayee Must.
09 01 0002 00044500 Bathanwala Must.
09 01 0002 00044600 Bathanwala Aht
09 01 0002 00044700 Sona
09 01 0002 00044800 Mahmoodpur Tiwai Aht.
09 01 0002 00044900 Mande Bans
09 01 0002 00045000 Nalhera Dev Begampur
09 01 0002 00045100 Pathuri
09 01 0002 00045200 Jajner Aht.
09 01 0002 00045300 Redi Aht
09 01 0002 00045400 Jajner Must.
09 01 0002 00045500 Budhakheda Pundir Aht.
09 01 0002 00045600 Budhakhera Pundir Must
09 01 0002 00045700 Laskerpur Urf Chamari Kheda
09 01 0002 00045800 Redi Must.
09 01 0002 00045900 Gandweda
09 01 0002 00046000 Jairampur Urf Nanka
09 01 0002 00046100 Kamleshpur
09 01 0002 00046200 Malhipur Khud
09 01 0002 00046300 Chack Mathna
09 01 0002 00046400 Wajidpur Majbata
09 01 0002 00046500 Jatpura
09 01 0002 00046600 Rajapur
09 01 0002 00046700 Kaderpur
09 01 0002 00046800 Gangauli
09 01 0002 00046900 Badkalan
09 01 0002 00047000 Jaysingha
09 01 0002 00047100 Dhankarpur
09 01 0002 00047200 Mathana
09 01 0002 00047300 Kalal Hati
09 01 0002 00047400 Sambalki Guzar
09 01 0002 00047500 Balali
09 01 0002 00047600 Chaura Khurd
09 01 0002 00047700 Amarpur Sheikhpur Chandpur
09 01 0002 00047800 Amarpur Begampur
09 01 0002 00047900 Budha Kheda Aheer
09 01 0002 00048000 Ataullapur
09 01 0002 00048100 Duttpura
09 01 0002 00048200 Behadi Guzar
09 01 0002 00048300 Nagal
09 01 0002 00048400 Lundali
09 01 0002 00048500 Chaura Dev
09 01 0002 00048600 Dhala Mazra
09 01 0002 00048700 Chapradi
09 01 0002 00048800 Behada Kalan
09 01 0002 00048900 Behada Khurd
09 01 0002 00049000 Ramkhedi
09 01 0002 00049100 Behadi Ghu Ghu Must
09 01 0002 00049200 Alheri
09 01 0002 00049300 Datauli Mughal
09 01 0002 00049400 Sambhal Heri
09 01 0002 00049500 Behadi Ghu Ghu Aht.
09 01 0002 00049600 Igari
09 01 0002 00049700 Sheikhwala
09 01 0002 00049800 Megh Chappar
09 01 0002 00049900 Roop Di Guzar
09 01 0002 00050000 Kapoorpur
09 01 0002 00050100 Nagla Khari
09 01 0002 00050200 Unali
09 01 0002 00050300 Khatriwala
09 01 0002 00050400 Bani Kheda
09 01 0002 00050500 Ratna Khari
09 01 0002 00050600 Bityaa
09 01 0002 00050700 Sabdalpur Shivdaspur
09 01 0002 00050800 Tharoli
09 01 0002 00050900 Redi Malakpur
09 01 0002 00051000 Chapradi
09 01 0002 00051100 Chandanpur
09 01 0002 00051200 Tuglakpur
09 01 0002 00051300 Nalheda Guzar
09 01 0002 00051400 Manga Mazra
09 01 0002 00051500 Shajawna
09 01 0002 00051600 Kabirpur
09 01 0002 00051700 Mohanpur Guzar
09 01 0002 00051800 Naya Gaon
09 01 0002 00051900 Balpur Guzar
09 01 0002 00052000 Mohiuddinpur
09 01 0002 00052100 Manani
09 01 0002 00052200 Mohanpur Gada
09 01 0002 00052300 Bag Kala Lan
09 01 0002 00052400 Chak Kazi Wala
09 01 0002 00052500 Manak Mau
09 01 0002 00052600 Dara Shivpuri
09 01 0002 00052700 Kamboh Majra
09 01 0002 00052800 Kakrala
09 01 0002 00052900 Fatehpur Jat
09 01 0002 00053000 Gawaleera
09 01 0002 00053100 Mohammadpur Mafi
09 01 0002 00053200 Milk Waziuddinpur
09 01 0002 00053300 Chiruki
09 01 0002 00053400 Hasanpur Kadeem
09 01 0002 00053500 Mullapur Majabata
09 01 0002 00053600 Sawalpur Nawada
09 01 0002 00053700 Karashani
09 01 0002 00053800 Chidbana
09 01 0002 00053900 Mavi Kalan
09 01 0002 00054000 Chunati Gada
09 01 0002 00054100 Hasanpur Mazra Taharpur
09 01 0002 00054200 Taharpur
09 01 0002 00054300 Mawi Khurd
09 01 0002 00054400 Jandhari
09 01 0002 00054500 Rasoolpur
09 01 0002 00054600 Shedpura
09 01 0002 00054700 Mohd.Pur Bahlolpur
09 01 0002 00054800 Kankar Kooi
09 01 0002 00054900 Fatehpur Guzar
09 01 0002 00055000 Malhipur
09 01 0002 00055100 Landhora Guzar
09 01 0002 00055200 Baira Garh
09 01 0002 00055300 Sherpur Guzar
09 01 0002 00055400 Sarai Abdul Fateh
09 01 0002 00055500 Nandi Aht.
09 01 0002 00055600 Firozpur Aht.
09 01 0002 00055700 Nandi Must.
09 01 0002 00055800 Firozpur Must.
09 01 0002 00055900 Ghoghriki Aht.
09 01 0002 00056000 Ghoghriki Must.
09 01 0002 00056100 Dudhli Bukhara Aht.
09 01 0002 00056200 Chak Paragpur
09 01 0002 00056300 Shekhpura Kadeem
09 01 0002 00056400 Dabki Junardar
09 01 0002 00056500 Paragpur Aht.
09 01 0002 00056600 Dudhli Bukhara Must.
09 01 0002 00056700 Paragpur Must.
09 01 0002 00056800 Usufpur Aht.
09 01 0002 00056900 Usufpur Must.
09 01 0002 00057000 Panjora
09 01 0002 00057100 Dargapur
09 01 0002 00057200 Badshahpur
09 01 0002 00057300 Mubarakpur
09 01 0002 00057400 Bahadaki Aht.
09 01 0002 00057500 Bahadaki Must.
09 01 0002 00057600 Baritaga Must.
09 01 0002 00057700 Baritaga Aht.
09 01 0002 00057800 Chak Baritaga
09 01 0002 00057900 Nalheda Gazi
09 01 0002 00058000 Hasanpur Balaswa Must
09 01 0002 00058100 Hasanpur Balaswa Aht.
09 01 0002 00058200 Kapasa Aht.
09 01 0002 00058300 Kapasa Must.
09 01 0002 00058400 Bhalsa Issapur
09 01 0002 00058500 Kapasi
09 01 0002 00058600 Wajidpur Sani
09 01 0002 00058700 Papda Ki Rasulpur Ast
09 01 0002 00058800 Teli Mazra
09 01 0002 00058900 Papda Ki Rasulpur Must.
09 01 0002 00059000 Jamapur Bari Aht
09 01 0002 00059100 Jamapur Bari Must
09 01 0002 00059200 Khanpura Must
09 01 0002 00059300 Khazoori Akbarpur Must
09 01 0002 00059400 Adhardi Mulapur Must
09 01 0002 00059500 Adhardi Mulapur Aht
09 01 0002 00059600 Lalu Bans
09 01 0002 00059700 Hariya Bans
09 01 0002 00059800 Balti Bans
09 01 0002 00059900 Khazoori Akbarpur Aht
09 01 0002 00060000 Khanpura Aht
09 01 0002 00060100 Baabri
09 01 0002 00060200 Baliya Khadi
09 01 0002 00060300 Kolki Kalalan
09 01 0002 00060400 Pathedh
09 01 0002 00060500 Etawa
09 01 0002 00060600 Rangal
09 01 0002 00060700 Saidpur Mohd.Pur
09 01 0002 00060800 Feera Hedi
09 01 0002 00060900 Roopri Junardar
09 01 0002 00061000 Badoli
09 01 0002 00061100 Nai Nagla
09 01 0002 00061200 Sunathi Khadkhdki
09 01 0002 00061300 Sabdalpur Kalalhati
09 01 0002 00061400 Chunati Shek
09 01 0002 00061500 Sharbat Pur
09 01 0002 00061600 Abbha
09 01 0002 00061700 Assawala
09 01 0002 00061800 Kulchandpur Urf Nathodi
09 01 0002 00061900 Ghadola
09 01 0002 00062000 Sherpur Shahpur
09 01 0002 00062100 Fakhreda
09 01 0002 00062200 Lakhnour Must.
09 01 0002 00062300 Lakhnour Aht
09 01 0002 00062400 Latifpur Aht.
09 01 0002 00062500 Latifpur Must
09 01 0002 00062600 Baleda Junardar Must.
09 01 0002 00062700 Baleda Junardar Aht
09 01 0002 00062800 Alipura
09 01 0002 00062900 Subhari Maharab
09 01 0002 00063000 Sabrooi Kubajo
09 01 0002 00063100 Saidpura
09 01 0002 00063200 Umahi
09 01 0002 00063300 Kota
09 01 0002 00063400 Sidki
09 01 0002 00063500 Kurali
09 01 0002 00063600 Madki
09 01 0002 00063700 Balachor
09 01 0002 00063800 Daniyalpur Urf Noojli
09 01 0002 00063900 Pundain
09 01 0002 00064000 Bharapur
09 01 0002 00064100 Mali
09 01 0002 00064200 Shakhupur Urf Chachraki
09 01 0002 00064300 Bukanpur
09 01 0002 00064400 Kuralki Khurd
09 01 0003 00000000 Nakur
09 01 0003 00064500 Kiddewala
09 01 0003 00064600 Sondhe Bass
09 01 0003 00064700 Alahnpur Aht.
09 01 0003 00064800 Majhar
09 01 0003 00064900 Dabehara Kalan Must.
09 01 0003 00065000 Dabehara Kalan Aht.
09 01 0003 00065100 Allahanpur Must.
09 01 0003 00065200 Pach Kooan
09 01 0003 00065300 Maqsoodpur
09 01 0003 00065400 Todarpur
09 01 0003 00065500 Gayajudinpur
09 01 0003 00065600 Mukarampur
09 01 0003 00065700 Bhookari
09 01 0003 00065800 Shahabpura Daood
09 01 0003 00065900 Shahabpura Malka Aht.
09 01 0003 00066000 Shahabpura Malka Must.
09 01 0003 00066100 Narayanpur Guzar Must.
09 01 0003 00066200 Narayanpur Guzar Aht.
09 01 0003 00066300 Doodh Garh
09 01 0003 00066400 Arazi Tofeer
09 01 0003 00066500 Dabehra Malka
09 01 0003 00066600 Daulatpur
09 01 0003 00066700 Rawanpur Buzurg
09 01 0003 00066800 Rawanpur Khurd
09 01 0003 00066900 Rukkanpur
09 01 0003 00067000 Lakho Mazra
09 01 0003 00067100 Bahadra
09 01 0003 00067200 Nathmalpur
09 01 0003 00067300 Pateher Must.
09 01 0003 00067400 Pateher Aht.
09 01 0003 00067500 Bartha Kayasth
09 01 0003 00067600 Mansoorpur
09 01 0003 00067700 Raghunathpur
09 01 0003 00067800 Dhola Heri
09 01 0003 00067900 Gordhanpur Dhulani
09 01 0003 00068000 Jairampur
09 01 0003 00068100 Khera Mawat
09 01 0003 00068200 Chakbibipur
09 01 0003 00068300 Dandoli
09 01 0003 00068400 Shekhpura
09 01 0003 00068500 Paharipur
09 01 0003 00068600 Bargaon
09 01 0003 00068700 Maheshwari Kalan
09 01 0003 00068800 Alipura
09 01 0003 00068900 Bhojpur Taga
09 01 0003 00069000 Narayanpur Taga
09 01 0003 00069100 Gumti
09 01 0003 00069200 Malakpur
09 01 0003 00069300 Firozabad
